id,name,type,latitude,longitude,date,hour,timestamp,temperature,salinity,ph,dis_oxy,enterococcus,status
SRN6,LA PICAZON,RECREATIVO,26.082873,-111.323868,12/11/15,10:30:00,12/11/15 10:30,26.2,33,7.26,6.12,10,1
SRS1,ENSENADA BLANCA,RECREATIVO,25.721483,-111.234901,12/11/15,7:35:00,12/11/15 7:35,26.2,32.5,7.26,6.12,63,1
SRS4,JUNCALITO ,RECREATIVO,25.832737,-111.329703,12/11/15,8:21:00,12/11/15 8:21,26.2,32.5,7.26,6.12,10,1
SRS5,NOPOLO ,RECREATIVO,25.922304,-111.347746,12/11/15,8:42:00,12/11/15 8:42,26.2,34,7.26,6.12,147,1
SRS6,LA SALINITA,RECREATIVO,25.972378,-111.352629,12/11/15,9:05:00,12/11/15 9:05,26.2,33,7.26,6.12,30,1
SC-N1,CARCAMO MALECON,CONTROL,26.013386,-111.339279,19/11/15,9:13:00,19/11/15 9:13,26.2,32,7.26,6.12,0.99,1
SCS1,PUERTO ESCONDIDO,CONTROL,25.814849,-111.31232,19/11/15,7:20:00,19/11/15 7:20,26.2,33,7.26,6.12,0.99,1
SEN1,LA CANDELARIA,ESTERO,26.025014,-111.344708,19/11/15,9:42:00,19/11/15 9:42,26.2,32,7.26,6.12,0.99,1
SES1,ESTERO NOPOLO,RECREATIVO,25.930998,-111.356266,19/11/15,7:40:00,19/11/15 7:40,26.2,32,7.26,6.12,0.99,1
SRN1,LOS PANGONES,RECREATIVO,26.001124,-111.337404,19/11/15,8:50:00,19/11/15 8:50,26.2,32,7.26,6.12,0.99,1
SRN2,LA DARSENA,RECREATIVO,26.0165,-111.340808,19/11/15,9:21:00,19/11/15 9:21,26.2,33,7.26,6.12,0.99,1
SRN4,LA NEGRITA,RECREATIVO,26.022352,-111.344335,19/11/15,9:42:00,19/11/15 9:42,26.2,32,7.26,6.12,0.99,1
SRN5,MIL PALMAS,RECREATIVO,26.058156,-111.3283,19/11/15,10:10:00,19/11/15 10:10,26.2,32,7.26,6.12,0.99,1
SRN6,LA PICAZON,RECREATIVO,26.082873,-111.323868,19/11/15,10:40:00,19/11/15 10:40,26.2,32,7.26,6.12,0.99,1
SRS1,ENSENADA BLANCA,RECREATIVO,25.721483,-111.234901,19/11/15,6:45:00,19/11/15 6:45,26.2,32,7.26,6.12,0.99,1
SRS4,JUNCALITO ,RECREATIVO,25.832737,-111.329703,19/11/15,7:40:00,19/11/15 7:40,26.2,32,7.26,6.12,0.99,1
SRS5,NOPOLO ,RECREATIVO,25.922304,-111.347746,19/11/15,7:59:00,19/11/15 7:59,26.2,32,7.26,6.12,0.99,1
SRS6,LA SALINITA,RECREATIVO,25.972378,-111.352629,19/11/15,8:28:00,19/11/15 8:28,26.2,33,7.26,6.12,0.99,1
SC-N1,CARCAMO MALECON,CONTROL,26.013386,-111.339279,27/11/15,9:45:00,27/11/15 9:45,22.5,34,7.26,6.12,10,1
SCS1,PUERTO ESCONDIDO,CONTROL,25.814849,-111.31232,27/11/15,8:00:00,27/11/15 8:00,22.5,34,7.26,6.12,10112,0
SEN1,LA CANDELARIA,ESTERO,26.025014,-111.344708,27/11/15,10:05:00,27/11/15 10:05,22.5,32,7.26,6.12,0.99,1
SES1,ESTERO NOPOLO,RECREATIVO,25.930998,-111.356266,27/11/15,8:20:00,27/11/15 8:20,22.5,32,7.26,6.12,0.99,1
SRN1,LOS PANGONES,RECREATIVO,26.001124,-111.337404,27/11/15,9:34:00,27/11/15 9:34,22.5,32,7.26,6.12,0.99,1
SRN2,LA DARSENA,RECREATIVO,26.0165,-111.340808,27/11/15,9:52:00,27/11/15 9:52,22.5,32,7.26,6.12,0.99,1
SRN4,LA NEGRITA,RECREATIVO,26.022352,-111.344335,27/11/15,10:00:00,27/11/15 10:00,22.5,32,7.26,6.12,0.99,1
SRN5,MIL PALMAS,RECREATIVO,26.058156,-111.3283,27/11/15,10:13:00,27/11/15 10:13,22.5,33,7.26,6.12,0.99,1
SRN6,LA PICAZON,RECREATIVO,26.082873,-111.323868,27/11/15,10:27:00,27/11/15 10:27,22.5,34,7.26,6.12,0.99,1
SRS1,ENSENADA BLANCA,RECREATIVO,25.721483,-111.234901,27/11/15,7:33:00,27/11/15 7:33,22.5,33,7.26,6.12,0.99,1
SRS4,JUNCALITO ,RECREATIVO,25.832737,-111.329703,27/11/15,8:15:00,27/11/15 8:15,22.5,32,7.26,6.12,0.99,1
SRS5,NOPOLO ,RECREATIVO,25.922304,-111.347746,27/11/15,8:43:00,27/11/15 8:43,22.5,32,7.26,6.12,0.99,1
SRS6,LA SALINITA,RECREATIVO,25.972378,-111.352629,27/11/15,9:07:00,27/11/15 9:07,22.5,31,7.26,6.12,0.99,1
SC-N1,CARCAMO MALECON,CONTROL,26.013386,-111.339279,03/12/15,10:00:00,03/12/15 10:00,19,30,7.23,6.74,0.99,1
SCS1,PUERTO ESCONDIDO,CONTROL,25.814849,-111.31232,03/12/15,7:54:00,03/12/15 7:54,19,31,7.23,6.74,0.99,1
SEN1,LA CANDELARIA,ESTERO,26.025014,-111.344708,03/12/15,10:20:00,03/12/15 10:20,19,32,7.23,6.74,0.99,1
SES1,ESTERO NOPOLO,RECREATIVO,25.930998,-111.356266,03/12/15,8:28:00,03/12/15 8:28,19,32,7.23,6.74,0.99,1
SRN1,LOS PANGONES,RECREATIVO,26.001124,-111.337404,03/12/15,9:48:00,03/12/15 9:48,19,32,7.23,6.74,0.99,1
SRN2,LA DARSENA,RECREATIVO,26.0165,-111.340808,03/12/15,10:05:00,03/12/15 10:05,19,32,7.23,6.74,0.99,1
SRN4,LA NEGRITA,RECREATIVO,26.022352,-111.344335,03/12/15,10:15:00,03/12/15 10:15,19,33,7.23,6.74,0.99,1
SRN5,MIL PALMAS,RECREATIVO,26.058156,-111.3283,03/12/15,10:28:00,03/12/15 10:28,19,32,7.23,6.74,0.99,1
SRN6,LA PICAZON,RECREATIVO,26.082873,-111.323868,03/12/15,10:48:00,03/12/15 10:48,19,33,7.23,6.74,0.99,1
SRS1,ENSENADA BLANCA,RECREATIVO,25.721483,-111.234901,03/12/15,7:30:00,03/12/15 7:30,19,32,7.23,6.74,0.99,1
SRS4,JUNCALITO ,RECREATIVO,25.832737,-111.329703,03/12/15,8:28:00,03/12/15 8:28,19,32,7.23,6.74,0.99,1
SRS5,NOPOLO ,RECREATIVO,25.922304,-111.347746,03/12/15,8:55:00,03/12/15 8:55,19,34,7.23,6.74,0.99,1
SRS6,LA SALINITA,RECREATIVO,25.972378,-111.352629,03/12/15,9:20:00,03/12/15 9:20,19,34,7.23,6.74,0.99,1
SC-N1,CARCAMO MALECON,CONTROL,26.013386,-111.339279,10/12/15,9:52:00,10/12/15 9:52,19.5,32.5,7.23,6.74,3130,0
SCS1,PUERTO ESCONDIDO,CONTROL,25.814849,-111.31232,10/12/15,7:34:00,10/12/15 7:34,19.5,32,7.23,6.74,0.99,1
SEN1,LA CANDELARIA,ESTERO,26.025014,-111.344708,10/12/15,10:25:00,10/12/15 10:25,19.5,32,7.23,6.74,0.99,1
SES1,ESTERO NOPOLO,RECREATIVO,25.930998,-111.356266,10/12/15,8:15:00,10/12/15 8:15,19.5,32,7.23,6.74,0.99,1
SRN1,LOS PANGONES,RECREATIVO,26.001124,-111.337404,10/12/15,9:29:00,10/12/15 9:29,19.5,32,7.23,6.74,0.99,1
SRN2,LA DARSENA,RECREATIVO,26.0165,-111.340808,10/12/15,10:10:00,10/12/15 10:10,19.5,33,7.23,6.74,1561,0
SRN4,LA NEGRITA,RECREATIVO,26.022352,-111.344335,10/12/15,10:22:00,10/12/15 10:22,19.5,32.5,7.23,6.74,0.99,1
SRN5,MIL PALMAS,RECREATIVO,26.058156,-111.3283,10/12/15,10:36:00,10/12/15 10:36,19.5,32,7.23,6.74,0.99,1
SRN6,LA PICAZON,RECREATIVO,26.082873,-111.323868,10/12/15,10:58:00,10/12/15 10:58,19.5,31,7.23,6.74,0.99,1
SRS1,ENSENADA BLANCA,RECREATIVO,25.721483,-111.234901,10/12/15,7:10:00,10/12/15 7:10,19.5,32,7.23,6.74,0.99,1
SRS4,JUNCALITO ,RECREATIVO,25.832737,-111.329703,10/12/15,8:09:00,10/12/15 8:09,19.5,33,7.23,6.74,0.99,1
SRS5,NOPOLO ,RECREATIVO,25.922304,-111.347746,10/12/15,8:36:00,10/12/15 8:36,19.5,33,7.23,6.74,0.99,1
SRS6,LA SALINITA,RECREATIVO,25.972378,-111.352629,10/12/15,9:01:00,10/12/15 9:01,19.5,32.5,7.23,6.74,0.99,1
SES1,ESTERO NOPOLO,RECREATIVO,25.930998,-111.356266,11/12/15,8:21:00,11/12/15 8:21,26.2,32,7.26,6.12,0.99,1
SC-N1,CARCAMO MALECON,CONTROL,26.013386,-111.339279,14/01/16,9:39:00,14/01/16 9:39,20.81,33,7.58,6.08,917,0
SCS1,PUERTO ESCONDIDO,CONTROL,25.814849,-111.31232,14/01/16,7:43:00,14/01/16 7:43,20.81,32.5,7.58,6.08,0.99,1
SRN1,LOS PANGONES,RECREATIVO,26.001124,-111.337404,14/01/16,9:20:00,14/01/16 9:20,20.81,32,7.58,6.08,0.99,1
SRN2,LA DARSENA,RECREATIVO,26.0165,-111.340808,14/01/16,10:00:00,14/01/16 10:00,20.81,33,7.58,6.08,0.99,1
SRN4,LA NEGRITA,RECREATIVO,26.022352,-111.344335,14/01/16,10:17:00,14/01/16 10:17,20.81,33,7.58,6.08,1000,0
SRN5,MIL PALMAS,RECREATIVO,26.058156,-111.3283,14/01/16,10:39:00,14/01/16 10:39,20.81,32.5,7.58,6.08,408,0
SRN6,LA PICAZON,RECREATIVO,26.082873,-111.323868,14/01/16,11:05:00,14/01/16 11:05,20.81,34,7.58,6.08,0.99,1
SRS1,ENSENADA BLANCA,RECREATIVO,25.721483,-111.234901,14/01/16,7:05:00,14/01/16 7:05,20.81,32,7.58,6.08,0.99,1
SRS2,LIGUI,RECREATIVO,25.972378,-111.352629,14/01/16,7:21:00,14/01/16 7:21,20.81,32,7.58,6.08,0.99,1
SRS4,JUNCALITO ,RECREATIVO,25.832737,-111.329703,14/01/16,7:58:00,14/01/16 7:58,20.81,33,7.58,6.08,0.99,1
SRS5,NOPOLO ,RECREATIVO,25.922304,-111.347746,14/01/16,8:22:00,14/01/16 8:22,20.81,32.5,7.58,6.08,0.99,1
SRS6,LA SALINITA,RECREATIVO,25.972378,-111.352629,14/01/16,8:43:00,14/01/16 8:43,20.81,32.5,7.58,6.08,0.99,1
SC-N1,CARCAMO MALECON,CONTROL,26.013386,-111.339279,21/01/16,10:15:00,21/01/16 10:15,19,33,7.58,6.08,0.99,1
SCS1,PUERTO ESCONDIDO,CONTROL,25.814849,-111.31232,21/01/16,7:50:00,21/01/16 7:50,17,33,7.58,6.08,31,1
SRN1,LOS PANGONES,RECREATIVO,26.001124,-111.337404,21/01/16,10:02:00,21/01/16 10:02,16,33,7.58,6.08,0.99,1
SRN2,LA DARSENA,RECREATIVO,26.0165,-111.340808,21/01/16,10:40:00,21/01/16 10:40,18,33,7.58,6.08,0.99,1
SRN4,LA NEGRITA,RECREATIVO,26.022352,-111.344335,21/01/16,10:50:00,21/01/16 10:50,18,32,7.58,6.08,0.99,1
SRN5,MIL PALMAS,RECREATIVO,26.058156,-111.3283,21/01/16,11:25:00,21/01/16 11:25,18,33,7.58,6.08,0.99,1
SRN6,LA PICAZON,RECREATIVO,26.082873,-111.323868,21/01/16,11:49:00,21/01/16 11:49,19,32,7.58,6.08,0.99,1
SRS1,ENSENADA BLANCA,RECREATIVO,25.721483,-111.234901,21/01/16,7:18:00,21/01/16 7:18,17,32,7.58,6.08,0.99,1
SRS2,LIGUI,RECREATIVO,25.972378,-111.352629,21/01/16,7:29:00,21/01/16 7:29,17,33,7.58,6.08,0.99,1
SRS4,JUNCALITO ,RECREATIVO,25.832737,-111.329703,21/01/16,8:20:00,21/01/16 8:20,18,33,7.58,6.08,0.99,1
SRS5,NOPOLO ,RECREATIVO,25.922304,-111.347746,21/01/16,8:43:00,21/01/16 8:43,18,33,7.58,6.08,0.99,1
SRS6,LA SALINITA,RECREATIVO,25.972378,-111.352629,21/01/16,9:25:00,21/01/16 9:25,17,33,7.58,6.08,41,1
SC-N1,CARCAMO MALECON,CONTROL,26.013386,-111.339279,10/02/16,10:25:00,10/02/16 10:25,20,33,7.74,6.08,0.99,1
SCS1,PUERTO ESCONDIDO,CONTROL,25.814849,-111.31232,10/02/16,8:29:00,10/02/16 8:29,17,32,7.74,6.08,0.99,1
SRN1,LOS PANGONES,RECREATIVO,26.001124,-111.337404,10/02/16,10:02:00,10/02/16 10:02,20,33,7.74,6.08,0.99,1
SRN2,LA DARSENA,RECREATIVO,26.0165,-111.340808,10/02/16,10:38:00,10/02/16 10:38,21,32,7.74,6.08,0.99,1
SRN4,LA NEGRITA,RECREATIVO,26.022352,-111.344335,10/02/16,10:47:00,10/02/16 10:47,20,33,7.74,6.08,0.99,1
SRN5,MIL PALMAS,RECREATIVO,26.058156,-111.3283,10/02/16,11:13:00,10/02/16 11:13,20,33,7.74,6.08,0.99,1
SRN6,LA PICAZON,RECREATIVO,26.082873,-111.323868,10/02/16,11:33:00,10/02/16 11:33,21,34,7.74,6.08,0.99,1
SRS1,ENSENADA BLANCA,RECREATIVO,25.721483,-111.234901,10/02/16,7:48:00,10/02/16 7:48,15,32,7.74,6.08,0.99,1
SRS2,LIGUI,RECREATIVO,25.972378,-111.352629,10/02/16,7:59:00,10/02/16 7:59,20,32,7.74,6.08,0.99,1
SRS4,JUNCALITO ,RECREATIVO,25.832737,-111.329703,10/02/16,8:40:00,10/02/16 8:40,20,33,7.74,6.08,0.99,1
SRS5,NOPOLO ,RECREATIVO,25.922304,-111.347746,10/02/16,9:17:00,10/02/16 9:17,18,32,7.74,6.08,0.99,1
SRS6,LA SALINITA,RECREATIVO,25.972378,-111.352629,10/02/16,9:42:00,10/02/16 9:42,18,32,7.74,6.08,0.99,1
SC-N1,CARCAMO MALECON,CONTROL,26.013386,-111.339279,25/02/16,9:45:00,25/02/16 9:45,17,32,7.74,6.08,0.99,1
SCS1,PUERTO ESCONDIDO,CONTROL,25.814849,-111.31232,25/02/16,8:15:00,25/02/16 8:15,16,33,7.74,6.08,0.99,1
SRN1,LOS PANGONES,RECREATIVO,26.001124,-111.337404,25/02/16,9:38:00,25/02/16 9:38,17,32,7.74,6.08,0.99,1
SRN2,LA DARSENA,RECREATIVO,26.0165,-111.340808,25/02/16,10:17:00,25/02/16 10:17,18,32,7.74,6.08,0.99,1
SRN4,LA NEGRITA,RECREATIVO,26.022352,-111.344335,25/02/16,10:35:00,25/02/16 10:35,18,33,7.74,6.08,75,1
SRN5,MIL PALMAS,RECREATIVO,26.058156,-111.3283,25/02/16,11:06:00,25/02/16 11:06,18,32,7.74,6.08,74,1
SRN6,LA PICAZON,RECREATIVO,26.082873,-111.323868,25/02/16,11:36:00,25/02/16 11:36,17,32,7.74,6.08,98,1
SRS1,ENSENADA BLANCA,RECREATIVO,25.721483,-111.234901,25/02/16,7:43:00,25/02/16 7:43,16,33,7.74,6.08,0.99,1
SRS2,LIGUI,RECREATIVO,25.972378,-111.352629,25/02/16,7:53:00,25/02/16 7:53,16,32,7.74,6.08,0.99,1
SRS4,JUNCALITO ,RECREATIVO,25.832737,-111.329703,25/02/16,8:35:00,25/02/16 8:35,17,33,7.74,6.08,0.99,1
SRS5,NOPOLO ,RECREATIVO,25.922304,-111.347746,25/02/16,9:00:00,25/02/16 9:00,17,34,7.74,6.08,0.99,1
SRS6,LA SALINITA,RECREATIVO,25.972378,-111.352629,25/02/16,9:24:00,25/02/16 9:24,17,33,7.74,6.08,0.99,1
SC-N1,CARCAMO MALECON,CONTROL,26.013386,-111.339279,03/03/16,10:42:00,03/03/16 10:42,18,33,7.9,7.09,0.99,1
SCS1,PUERTO ESCONDIDO,CONTROL,25.814849,-111.31232,03/03/16,8:45:00,03/03/16 8:45,17,33,7.9,7.09,0.99,1
SRN1,LOS PANGONES,RECREATIVO,26.001124,-111.337404,03/03/16,10:34:00,03/03/16 10:34,18,33,7.9,7.09,0.99,1
SRN2,LA DARSENA,RECREATIVO,26.0165,-111.340808,03/03/16,11:01:00,03/03/16 11:01,18,32,7.9,7.09,0.99,1
SRN4,LA NEGRITA,RECREATIVO,26.022352,-111.344335,03/03/16,11:07:00,03/03/16 11:07,18,33,7.9,7.09,0.99,1
SRN5,MIL PALMAS,RECREATIVO,26.058156,-111.3283,03/03/16,11:16:00,03/03/16 11:16,18,32,7.9,7.09,0.99,1
SRN6,LA PICAZON,RECREATIVO,26.082873,-111.323868,03/03/16,11:24:00,03/03/16 11:24,18,33,7.9,7.09,0.99,1
SRS1,ENSENADA BLANCA,RECREATIVO,25.721483,-111.234901,03/03/16,8:02:00,03/03/16 8:02,17,32,7.9,7.09,0.99,1
SRS2,LIGUI,RECREATIVO,25.972378,-111.352629,03/03/16,8:25:00,03/03/16 8:25,17,33,7.9,7.09,0.99,1
SRS4,JUNCALITO ,RECREATIVO,25.832737,-111.329703,03/03/16,9:06:00,03/03/16 9:06,18,32,7.9,7.09,0.99,1
SRS6,LA SALINITA,RECREATIVO,25.972378,-111.352629,03/03/16,10:22:00,03/03/16 10:22,18,32,7.9,7.09,0.99,1
SCS1,PUERTO ESCONDIDO,CONTROL,25.814849,-111.31232,17/03/16,7:59:00,17/03/16 7:59,18,32,7.9,7.09,0.99,1
SRN1,LOS PANGONES,RECREATIVO,26.001124,-111.337404,17/03/16,9:35:00,17/03/16 9:35,18,33,7.9,7.09,0.99,1
SRN2,LA DARSENA,RECREATIVO,26.0165,-111.340808,17/03/16,10:20:00,17/03/16 10:20,18,33,7.9,7.09,0.99,1
SRN4,LA NEGRITA,RECREATIVO,26.022352,-111.344335,17/03/16,10:38:00,17/03/16 10:38,18,33,7.9,7.09,0.99,1
SRN5,MIL PALMAS,RECREATIVO,26.058156,-111.3283,17/03/16,11:19:00,17/03/16 11:19,18,33,7.9,7.09,0.99,1
SRN6,LA PICAZON,RECREATIVO,26.082873,-111.323868,17/03/16,11:39:00,17/03/16 11:39,18,32,7.9,7.09,0.99,1
SRS1,ENSENADA BLANCA,RECREATIVO,25.721483,-111.234901,17/03/16,7:19:00,17/03/16 7:19,18,33,7.9,7.09,0.99,1
SRS2,LIGUI,RECREATIVO,25.972378,-111.352629,17/03/16,7:32:00,17/03/16 7:32,18,33,7.9,7.09,0.99,1
SRS4,JUNCALITO ,RECREATIVO,25.832737,-111.329703,17/03/16,8:25:00,17/03/16 8:25,18,32,7.9,7.09,0.99,1
SRS5,NOPOLO ,RECREATIVO,25.922304,-111.347746,17/03/16,8:44:00,17/03/16 8:44,18,33,7.9,7.09,0.99,1
SRS6,LA SALINITA,RECREATIVO,25.972378,-111.352629,17/03/16,9:12:00,17/03/16 9:12,18,34,7.9,7.09,0.99,1
SC-N1,CARCAMO MALECON,CONTROL,26.013386,-111.339279,22/03/16,9:48:00,22/03/16 9:48,17,34,7.9,7.09,0.99,1
SCS1,PUERTO ESCONDIDO,CONTROL,25.814849,-111.31232,22/03/16,7:59:00,22/03/16 7:59,16,32,7.9,7.09,0.99,1
SRN1,LOS PANGONES,RECREATIVO,26.001124,-111.337404,22/03/16,9:27:00,22/03/16 9:27,17,34,7.9,7.09,0.99,1
SRN2,LA DARSENA,RECREATIVO,26.0165,-111.340808,22/03/16,10:04:00,22/03/16 10:04,17,32,7.9,7.09,0.99,1
SRN4,LA NEGRITA,RECREATIVO,26.022352,-111.344335,22/03/16,10:23:00,22/03/16 10:23,17,32,7.9,7.09,0.99,1
SRN5,MIL PALMAS,RECREATIVO,26.058156,-111.3283,22/03/16,10:47:00,22/03/16 10:47,17,32,7.9,7.09,0.99,1
SRN6,LA PICAZON,RECREATIVO,26.082873,-111.323868,22/03/16,11:14:00,22/03/16 11:14,17,32,7.9,7.09,10,1
SRS1,ENSENADA BLANCA,RECREATIVO,25.721483,-111.234901,22/03/16,7:22:00,22/03/16 7:22,16,32,7.9,7.09,0.99,1
SRS2,LIGUI,RECREATIVO,25.972378,-111.352629,22/03/16,7:38:00,22/03/16 7:38,16,33,7.9,7.09,0.99,1
SRS4,JUNCALITO ,RECREATIVO,25.832737,-111.329703,22/03/16,8:16:00,22/03/16 8:16,16,32,7.9,7.09,0.99,1
SRS5,NOPOLO ,RECREATIVO,25.922304,-111.347746,22/03/16,8:38:00,22/03/16 8:38,16,32,7.9,7.09,0.99,1
SRS6,LA SALINITA,RECREATIVO,25.972378,-111.352629,22/03/16,9:12:00,22/03/16 9:12,16,34,7.9,7.09,10,1
SC-N1,CARCAMO MALECON,CONTROL,26.013386,-111.339279,31/03/16,11:40:00,31/03/16 11:40,21.89,33.6,8.36,6.88,97,1
SCS1,PUERTO ESCONDIDO,CONTROL,25.814849,-111.31232,31/03/16,9:58:00,31/03/16 9:58,21.57,33.8,8.39,7.31,10,1
SRN1,LOS PANGONES,RECREATIVO,26.001124,-111.337404,31/03/16,11:30:00,31/03/16 11:30,21.5,33.8,8.38,7.18,183,1
SRN2,LA DARSENA,RECREATIVO,26.0165,-111.340808,31/03/16,11:45:00,31/03/16 11:45,21.76,33.9,8.38,7.05,94,1
SRN4,LA NEGRITA,RECREATIVO,26.022352,-111.344335,31/03/16,11:55:00,31/03/16 11:55,21.73,33.7,8.37,7.06,0.99,1
SRN5,MIL PALMAS,RECREATIVO,26.058156,-111.3283,31/03/16,12:05:00,31/03/16 12:05,21.78,33.9,8.38,7.07,52,1
SRN6,LA PICAZON,RECREATIVO,26.082873,-111.323868,31/03/16,12:30:00,31/03/16 12:30,22.17,33.8,8.37,6.97,0.99,1
SRS1,ENSENADA BLANCA,RECREATIVO,25.721483,-111.234901,31/03/16,9:06:00,31/03/16 9:06,22.25,33.6,8.34,6.95,256,0
SRS2,LIGUI,RECREATIVO,25.972378,-111.352629,31/03/16,9:43:00,31/03/16 9:43,21,33.9,8.37,7.08,10,1
SRS4,JUNCALITO ,RECREATIVO,25.832737,-111.329703,31/03/16,10:33:00,31/03/16 10:33,21.85,33.9,8.38,7.2,548,0
SRS5,NOPOLO ,RECREATIVO,25.922304,-111.347746,31/03/16,10:58:00,31/03/16 10:58,21.88,33.9,8.4,7.15,0.99,1
SRS6,LA SALINITA,RECREATIVO,25.972378,-111.352629,31/03/16,11:06:00,31/03/16 11:06,21.63,33.9,8.38,7.13,0.99,1
SC-N1,CARCAMO MALECON,CONTROL,26.013386,-111.339279,07/04/16,10:33:00,07/04/16 10:33,22.63,33.6,6.89,6.89,0.99,1
SCS1,PUERTO ESCONDIDO,CONTROL,25.814849,-111.31232,07/04/16,8:29:00,07/04/16 8:29,22.93,34,8.31,8.31,0.99,1
SRN1,LOS PANGONES,RECREATIVO,26.001124,-111.337404,07/04/16,10:06:00,07/04/16 10:06,22.43,33.7,8.3,8.3,0.99,1
SRN2,LA DARSENA,RECREATIVO,26.0165,-111.340808,07/04/16,10:41:00,07/04/16 10:41,22.37,33.8,6.9,6.9,0.99,1
SRN4,LA NEGRITA,RECREATIVO,26.022352,-111.344335,07/04/16,10:50:00,07/04/16 10:50,22.26,33.8,6.9,6.9,0.99,1
SRN5,MIL PALMAS,RECREATIVO,26.058156,-111.3283,07/04/16,11:20:00,07/04/16 11:20,21.71,33.8,6.89,6.89,0.99,1
SRN6,LA PICAZON,RECREATIVO,26.082873,-111.323868,07/04/16,11:27:00,07/04/16 11:27,21.6,34,6.77,6.77,0.99,1
SRS1,ENSENADA BLANCA,RECREATIVO,25.721483,-111.234901,07/04/16,7:50:00,07/04/16 7:50,21.52,33.7,8.08,8.08,0.99,1
SRS2,LIGUI,RECREATIVO,25.972378,-111.352629,07/04/16,8:15:00,07/04/16 8:15,22.16,33.6,8.24,8.24,0.99,1
SRS4,JUNCALITO ,RECREATIVO,25.832737,-111.329703,07/04/16,11:31:12,07/04/16 11:31,22.34,33.9,8.29,8.29,0.99,1
SRS5,NOPOLO ,RECREATIVO,25.922304,-111.347746,07/04/16,9:28:00,07/04/16 9:28,21.64,33.9,8.31,8.31,0.99,1
SRS6,LA SALINITA,RECREATIVO,25.972378,-111.352629,07/04/16,9:50:00,07/04/16 9:50,22.34,34.1,8.28,8.28,0.99,1
SC-N1,CARCAMO MALECON,CONTROL,26.013386,-111.339279,14/04/16,10:33:00,14/04/16 10:33,23.41,33.4,6.57,7.74,0.99,1
SCS1,PUERTO ESCONDIDO,CONTROL,25.814849,-111.31232,14/04/16,8:46:00,14/04/16 8:46,23.67,34.3,6.59,6.68,0.99,1
SRN1,LOS PANGONES,RECREATIVO,26.001124,-111.337404,14/04/16,10:07:00,14/04/16 10:07,23.41,33.9,6.58,6.87,0.99,1
SRN2,LA DARSENA,RECREATIVO,26.0165,-111.340808,14/04/16,10:42:00,14/04/16 10:42,23.7,34,6.58,6.72,0.99,1
SRN4,LA NEGRITA,RECREATIVO,26.022352,-111.344335,14/04/16,10:49:00,14/04/16 10:49,23.28,33.8,6.63,6.99,0.99,1
SRN5,MIL PALMAS,RECREATIVO,26.058156,-111.3283,14/04/16,11:08:00,14/04/16 11:08,23.53,34.2,6.62,6.94,0.99,1
SRN6,LA PICAZON,RECREATIVO,26.082873,-111.323868,14/04/16,11:25:00,14/04/16 11:25,23.37,34.2,6.62,7.07,0.99,1
SRS1,ENSENADA BLANCA,RECREATIVO,25.721483,-111.234901,14/04/16,8:00:00,14/04/16 8:00,22.7,34,6.26,5.91,0.99,1
SRS2,LIGUI,RECREATIVO,25.972378,-111.352629,14/04/16,8:18:00,14/04/16 8:18,22.31,33.9,6.57,6.49,0.99,1
SRS4,JUNCALITO ,RECREATIVO,25.832737,-111.329703,14/04/16,8:56:00,14/04/16 8:56,22.74,34,6.6,6.72,0.99,1
SRS5,NOPOLO ,RECREATIVO,25.922304,-111.347746,14/04/16,9:37:00,14/04/16 9:37,22.9,34.1,6.59,6.65,0.99,1
SRS6,LA SALINITA,RECREATIVO,25.972378,-111.352629,14/04/16,9:57:00,14/04/16 9:57,23.18,34,6.58,6.87,0.99,1
SC-N1,CARCAMO MALECON,CONTROL,26.013386,-111.339279,21/04/16,11:22:00,21/04/16 11:22,23.28,34.2,6.58,7.18,0.99,1
SCS1,PUERTO ESCONDIDO,CONTROL,25.814849,-111.31232,21/04/16,7:59:00,21/04/16 7:59,23.88,34.1,6.55,6.84,0.99,1
SRN1,LOS PANGONES,RECREATIVO,26.001124,-111.337404,21/04/16,11:09:00,21/04/16 11:09,23.43,34.4,6.58,6.86,0.99,1
SRN2,LA DARSENA,RECREATIVO,26.0165,-111.340808,21/04/16,11:30:00,21/04/16 11:30,23.45,34.3,6.6,6.88,0.99,1
SRN4,LA NEGRITA,RECREATIVO,26.022352,-111.344335,21/04/16,11:45:00,21/04/16 11:45,23.85,34.3,6.59,6.91,0.99,1
SRN5,MIL PALMAS,RECREATIVO,26.058156,-111.3283,21/04/16,11:57:00,21/04/16 11:57,23.28,34.5,6.6,7.15,0.99,1
SRN6,LA PICAZON,RECREATIVO,26.082873,-111.323868,21/04/16,12:05:00,21/04/16 12:05,23.23,34.3,6.63,7.37,0.99,1
SRS1,ENSENADA BLANCA,RECREATIVO,25.721483,-111.234901,21/04/16,9:00:00,21/04/16 9:00,23,34.3,6.55,7.05,0.99,1
SRS2,LIGUI,RECREATIVO,25.972378,-111.352629,21/04/16,9:18:00,21/04/16 9:18,23.1,34.2,6.56,6.98,0.99,1
SRS4,JUNCALITO ,RECREATIVO,25.832737,-111.329703,21/04/16,9:56:00,21/04/16 9:56,23.04,34.2,6.58,6.99,0.99,1
SRS5,NOPOLO ,RECREATIVO,25.922304,-111.347746,21/04/16,10:20:00,21/04/16 10:20,22.86,34.3,6.54,7.01,0.99,1
